Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Dance of the Blessed Spirtis (from &#39;Orpheus and Eurydice&#39;)","100 Masterpieces Vol. 2 (1731-1775)","1762 Gluck","449067","5","4","","126"
