Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Puccini: Turandot / Act 3 - &quot;Nessun dorma!&quot;","Pavarotti The 50 Greatest Tracks","Luciano Pavarotti","181000","5","13","","78"
