Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Waiting for a Star to Fall","Movie Hits - the best music from film inc. the Titanic Soundtrack, Dirty Dancing OST, The Bodyguard sound track and more","Boy Meets Girl","267000","0","0","","12"
