Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Trapped In The Drive-Thru (Parody of &quot;Trapped In The Closet&quot; by R. Kelly) (Main Version)","Straight Outta Lynwood","&quot;Weird Al&quot; Yankovic","650000","0","2","","52"
