Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"1797 Haydn: Emporor&#39;s Hymn, from String Quartet in C","100 Masterpieces Vol. 4 (1788-1810)","1797 Haydn: Emporor&#39;s Hymn, from String Quartet in C","432453","0","0","","26"
