Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Happy (From &quot;Despicable Me 2&quot;)","Happy (From &quot;Despicable Me 2&quot;)","Pharrell Williams","233000","0","1","","7"
