Title,Owner,Description,Shared,Deleted
"BRIT Awards 2014: Winners &amp; Losers","","The British music industry’s big night out has often been accused of being more about industry than music, a corporate shindig celebrating sales rather than great songs. Not so in 2014. This year what it lacks in big names - what no Robbie Williams, is that even allowed? - it makes up for in relevance. As this collection of winners, losers, new discoveries and performers shows, the BRIT Awards 2014 really does play like a best of the last 12 months of music, just as it should.","Yes",""
