Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Sexy Bitch (feat. Akon) [Chuckie &amp; Lil Jon Remix] [Edit]","One More Love","David Guetta - Akon","212000","0","3","","13"
