Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Barber: Adagio For Strings, Op.11","Barber: Adagio For Strings; Copland: Quiet City; Ives: Symphony No.3, etc.","Academy of St. Martin in the Fields","524000","0","5","","18"
