Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Le Carnaval Des Animaux (Carnival Of The Animals), Zoological Fantasy - The Swan","Top 200 Classics – the Very Best of Classical Music","South German Philharmonic Orchestra","162000","0","5","","0"
