Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Everytime We Touch (with Steve Angello &amp; Sebastian Ingrosso)","Pop Life (Bonus Track)","David Guetta","220000","0","1","","60"
