Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Choose (feat. Ne-Yo &amp; Kelly Rowland)","One More Love","David Guetta - Ne-Yo - Kelly Rowland","238000","0","2","","87"
