Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Would I Lie to You (Extended)","Would I Lie To You","David Guetta &amp; Cedric Gervais &amp; Chris Willis","288000","0","1","","40"
