Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Little Bad Girl (feat. Taio Cruz &amp; Ludacris)","Nothing But the Beat Ultimate","David Guetta","192000","0","32","","23"
