Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Save the Last Dance for Me (Remastered)","Dancing with the 60&#39;s (100 Classic Hits Remastered)","The Drifters","148000","0","2","","297"
