Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"Radio Free Europe (Remastered 2006)","And I Feel Fine.....The Best Of The IRS Years 82-87 Collector&#39;s Edition","R.E.M.","246000","0","2","","108"
