Title,Album,Artist,Duration (ms),Rating,Play Count,Removed,Playlist Index
"(Your Love Keeps Lifting Me) Higher &amp; Higher","The Ultimate Jackie Wilson","Jackie Wilson","181000","0","1","","236"
